id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998608,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,87,1,87,12097,Osceola,,,,Florida,FL,,,948,0.044223,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998609,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,87,1,87,12097,Osceola,,,,Florida,FL,,,4519,0.21080,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998610,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,87,1,87,12097,Osceola,,,,Florida,FL,,,324,0.015114,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998611,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,87,1,87,12097,Osceola,,,,Florida,FL,,,442,0.020619,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998612,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,37358,0.29239,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998613,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,36614,0.28657,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998614,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,17420,0.13634,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998615,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,1785,0.013971,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998616,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,33558,0.26265,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998617,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,405,0.0031698,
floridaofficial-160002-12099,160002,Democratic Primary,Democratic Primary,998618,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,871,1,871,12099,Palm Beach,,,,Florida,FL,,,628,0.0049152,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998619,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,110,1,110,12101,Pasco,,,,Florida,FL,,,7743,0.25117,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998620,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,110,1,110,12101,Pasco,,,,Florida,FL,,,13172,0.42727,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998621,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,110,1,110,12101,Pasco,,,,Florida,FL,,,2982,0.096730,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998622,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,110,1,110,12101,Pasco,,,,Florida,FL,,,1013,0.032860,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998623,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,110,1,110,12101,Pasco,,,,Florida,FL,,,5414,0.17562,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998624,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,110,1,110,12101,Pasco,,,,Florida,FL,,,193,0.0062605,
floridaofficial-160002-12101,160002,Democratic Primary,Democratic Primary,998625,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,110,1,110,12101,Pasco,,,,Florida,FL,,,311,0.010088,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998626,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,299,1,299,12103,Pinellas,,,,Florida,FL,,,23454,0.26276,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998627,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,299,1,299,12103,Pinellas,,,,Florida,FL,,,38124,0.42711,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998628,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,299,1,299,12103,Pinellas,,,,Florida,FL,,,8228,0.092180,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998629,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,299,1,299,12103,Pinellas,,,,Florida,FL,,,2700,0.030249,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998630,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,299,1,299,12103,Pinellas,,,,Florida,FL,,,15790,0.17690,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998631,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,299,1,299,12103,Pinellas,,,,Florida,FL,,,299,0.0033498,
floridaofficial-160002-12103,160002,Democratic Primary,Democratic Primary,998632,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,299,1,299,12103,Pinellas,,,,Florida,FL,,,665,0.0074501,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998633,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,167,1,167,12105,Polk,,,,Florida,FL,,,13437,0.32956,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998634,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,167,1,167,12105,Polk,,,,Florida,FL,,,14253,0.34957,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998635,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,167,1,167,12105,Polk,,,,Florida,FL,,,4142,0.10159,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998636,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,167,1,167,12105,Polk,,,,Florida,FL,,,1112,0.027273,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998637,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,167,1,167,12105,Polk,,,,Florida,FL,,,6842,0.16781,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998638,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,167,1,167,12105,Polk,,,,Florida,FL,,,337,0.0082653,
floridaofficial-160002-12105,160002,Democratic Primary,Democratic Primary,998639,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,167,1,167,12105,Polk,,,,Florida,FL,,,650,0.015942,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998640,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,35,1,35,12107,Putnam,,,,Florida,FL,,,1413,0.28271,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998641,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,35,1,35,12107,Putnam,,,,Florida,FL,,,1772,0.35454,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998642,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,35,1,35,12107,Putnam,,,,Florida,FL,,,582,0.11645,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998643,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,35,1,35,12107,Putnam,,,,Florida,FL,,,200,0.040016,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998644,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,35,1,35,12107,Putnam,,,,Florida,FL,,,785,0.15706,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998645,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,35,1,35,12107,Putnam,,,,Florida,FL,,,62,0.012405,
floridaofficial-160002-12107,160002,Democratic Primary,Democratic Primary,998646,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,35,1,35,12107,Putnam,,,,Florida,FL,,,184,0.036815,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998647,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,46,1,46,12109,St. Johns,,,,Florida,FL,,,4808,0.30587,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998648,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,46,1,46,12109,St. Johns,,,,Florida,FL,,,6379,0.40581,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998649,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,46,1,46,12109,St. Johns,,,,Florida,FL,,,1518,0.096571,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998650,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,46,1,46,12109,St. Johns,,,,Florida,FL,,,389,0.024747,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998651,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,46,1,46,12109,St. Johns,,,,Florida,FL,,,2456,0.15624,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998652,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,46,1,46,12109,St. Johns,,,,Florida,FL,,,63,0.0040079,
floridaofficial-160002-12109,160002,Democratic Primary,Democratic Primary,998653,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,46,1,46,12109,St. Johns,,,,Florida,FL,,,106,0.0067434,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998654,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,8003,0.32436,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998655,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,6754,0.27374,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998656,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,2679,0.10858,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998657,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,812,0.032910,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998658,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,6008,0.24351,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998659,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,153,0.0062011,
floridaofficial-160002-12111,160002,Democratic Primary,Democratic Primary,998660,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,264,0.010700,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998661,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,1932,0.30843,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998662,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,1674,0.26724,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998663,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,695,0.11095,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998664,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,179,0.028576,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998665,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,1599,0.25527,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998666,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,57,0.0090996,
floridaofficial-160002-12113,160002,Democratic Primary,Democratic Primary,998667,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,128,0.020434,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998668,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,99,1,99,12115,Sarasota,,,,Florida,FL,,,8487,0.22012,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998669,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,99,1,99,12115,Sarasota,,,,Florida,FL,,,15525,0.40266,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998670,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,99,1,99,12115,Sarasota,,,,Florida,FL,,,4390,0.11386,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998671,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,99,1,99,12115,Sarasota,,,,Florida,FL,,,1138,0.029516,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998672,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,99,1,99,12115,Sarasota,,,,Florida,FL,,,8682,0.22518,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998673,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,99,1,99,12115,Sarasota,,,,Florida,FL,,,124,0.0032161,
floridaofficial-160002-12115,160002,Democratic Primary,Democratic Primary,998674,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,99,1,99,12115,Sarasota,,,,Florida,FL,,,210,0.0054466,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998675,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,81,1,81,12117,Seminole,,,,Florida,FL,,,11711,0.35659,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998676,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,81,1,81,12117,Seminole,,,,Florida,FL,,,12539,0.38180,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998677,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,81,1,81,12117,Seminole,,,,Florida,FL,,,2653,0.080781,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998678,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,81,1,81,12117,Seminole,,,,Florida,FL,,,1313,0.039979,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998679,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,81,1,81,12117,Seminole,,,,Florida,FL,,,4254,0.12953,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998680,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,81,1,81,12117,Seminole,,,,Florida,FL,,,148,0.0045064,
floridaofficial-160002-12117,160002,Democratic Primary,Democratic Primary,998681,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,81,1,81,12117,Seminole,,,,Florida,FL,,,224,0.0068205,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998682,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,26,1,26,12119,Sumter,,,,Florida,FL,,,1516,0.15828,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998683,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,26,1,26,12119,Sumter,,,,Florida,FL,,,4682,0.48883,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998684,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,26,1,26,12119,Sumter,,,,Florida,FL,,,1129,0.11787,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998685,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,26,1,26,12119,Sumter,,,,Florida,FL,,,242,0.025266,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998686,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,26,1,26,12119,Sumter,,,,Florida,FL,,,1871,0.19534,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998687,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,26,1,26,12119,Sumter,,,,Florida,FL,,,40,0.0041762,
floridaofficial-160002-12119,160002,Democratic Primary,Democratic Primary,998688,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,26,1,26,12119,Sumter,,,,Florida,FL,,,98,0.010232,
floridaofficial-160002-12121,160002,Democratic Primary,Democratic Primary,998689,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,16,1,16,12121,Suwannee,,,,Florida,FL,,,650,0.26672,
floridaofficial-160002-12121,160002,Democratic Primary,Democratic Primary,998690,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,16,1,16,12121,Suwannee,,,,Florida,FL,,,1003,0.41157,
